"NO","KODE BARANG","NAMA BARANG","SATUAN","SALDO AWAL","HARGA","TOTAL"
"40e44af9-d7d2-11eb-956f-d306a425ce97","3.1.585","tinta print epson L003 hitam","botol","","",""
"4f2761f0-d7d2-11eb-956f-d306a425ce97","3.1.586","tinta print epson L664 hitam","botol","","",""
"d6f82117-d946-11eb-956f-d306a425ce97","3.1.587","Souvenir/Plakat","buah","","",""
"ff0274d5-dd3b-11eb-956f-d306a425ce97","3.1.588","Blank id card","buah","","",""
"0b8f341c-dd3c-11eb-956f-d306a425ce97","3.1.589","stiker label","roll","","",""
"1af98af2-dd3c-11eb-956f-d306a425ce97","3.1.590","ribbon black printer","set","","",""
"68d25f54-dd64-11eb-956f-d306a425ce97","3.1.591","Banner Biasa","buah","","",""
"a55cde3c-e056-11eb-956f-d306a425ce97","3.1.592","Buku Rapot","buah","","",""
"fa463299-e2d2-11eb-956f-d306a425ce97","3.1.593","Sampul plastik","buah","","",""
"ff34213d-e2d2-11eb-956f-d306a425ce97","3.1.594","Stopmap Kertas","buah","","",""
"03bdeb2b-e2d3-11eb-956f-d306a425ce97","3.1.595","CD RW","buah","","",""
"07c822a7-e2d3-11eb-956f-d306a425ce97","3.1.596","Lem Kertas Povinal","buah","","",""
"151b01ef-e2d3-11eb-956f-d306a425ce97","3.1.597","Cover","lusin","","",""
"1dab2d9b-e2d3-11eb-956f-d306a425ce97","3.1.598","Cover Buffalo Sidu","pak","","",""
"7c557647-e3ba-11eb-956f-d306a425ce97","3.1.599","Sampul CD","pack","","",""
"a9b596ae-e454-11eb-956f-d306a425ce97","3.1.600","Fotocopy Bolak Balik","lembar","","",""
"4de80e00-e846-11eb-956f-d306a425ce97","3.1.601","Amplop Manila Kabinet","dus","","",""
"53dfc979-e846-11eb-956f-d306a425ce97","3.1.602","Amplop Manila Karton","pak","","",""
"5fc24f9c-e9d8-11eb-956f-d306a425ce97","3.1.603","Staples/isi stapler/heacmacine besar No. 23/10-H","buah","","",""
"6ae7e870-e9d8-11eb-956f-d306a425ce97","3.1.604","Staples/isi stapler/heacmacine besar No. 23/10-H","pak","","",""
"8366e531-e9e3-11eb-956f-d306a425ce97","3.1.605","Calculator 14 digit (tanpa strok)","unit","","",""
"8c1465a7-e9e3-11eb-956f-d306a425ce97","3.1.606","Ribbon Cardtridge Printer Dotmatrik Besar","set","","",""
"97582c8d-e9e3-11eb-956f-d306a425ce97","3.1.607","Ribbon Cartridge Dotmatrik Kecil","set","","",""
"ac34a8bc-e9e3-11eb-956f-d306a425ce97","3.1.608","Refill Tinta Cartridge","botol","","",""
"c22a77e9-e9e3-11eb-956f-d306a425ce97","3.1.609","Kertas Komputer /Continous Form ( ukuran 9 1/2 x 11 ) 2 ply (1000 lembar )","KOTAK","","",""
"c8abece1-e9e3-11eb-956f-d306a425ce97","3.1.610","Kertas Komputer / Continous form ( ukuran 9 1/2 x 11 ) 1 ply (2000 lembar)","KOTAK","","",""
"cf295936-e9e3-11eb-956f-d306a425ce97","3.1.611","Kertas Komputer / Continous Form ( ukuran 14 7/8 x 11 ) 2 ply ( 1000 lembar )","KOTAK","","",""
"deb52b6a-e9e3-11eb-956f-d306a425ce97","3.1.612","Spidol besar (isi 12 buah )","buah","","",""
"ed65f27b-e9e3-11eb-956f-d306a425ce97","3.1.613","Alat pelepas staples (staples remover)","buah","","",""
"f387d84c-e9e3-11eb-956f-d306a425ce97","3.1.614","Isi bolpoint pentel","buah","","",""
"9769e178-ebb9-11eb-956f-d306a425ce97","3.1.615","Computer Binder Type 9,5 x 11","buah","","",""
"5421bcad-eeb1-11eb-956f-d306a425ce97","3.1.616","Pelepas Steples ","buah","","",""
"002fa30d-eeb5-11eb-956f-d306a425ce97","3.1.617","Amplop 80 gr Ukuran Map 100 lbr","dus","","",""
"31846f54-ef48-11eb-956f-d306a425ce97","3.1.618","Amplop Folio 100 lembar","dus","","",""
"1af9cb2d-ef50-11eb-956f-d306a425ce97","3.1.620","Tinta Rapindo","buah","","",""
"f41d438c-ef50-11eb-956f-d306a425ce97","3.1.622","Kertas Karton No. 120 Plara","pak","","",""
"e02ebb2a-f0d6-11eb-956f-d306a425ce97","3.1.623","Tas","buah","","",""
"bc50564e-f342-11eb-956f-d306a425ce97","3.1.624","Jepit Laminating Besar","buah","","",""
"c5f17a19-f342-11eb-956f-d306a425ce97","3.1.625","Jepit Laminating Sedang","buah","","",""
"c8d14988-f342-11eb-956f-d306a425ce97","3.1.626","Jepit Laminating Kecil","buah","","",""
"29aae537-f59d-11eb-956f-d306a425ce97","3.1.627","Fitting Tempel","buah","","",""
"353a8df6-f59d-11eb-956f-d306a425ce97","3.1.628","Stop Kontak Tempel","buah","","",""
"40ba5d03-f59d-11eb-956f-d306a425ce97","3.1.629","Klem","buah","","",""
"47522598-f59d-11eb-956f-d306a425ce97","3.1.630","Alat-alat Listrik Kabel Listrik 2,50 mm","buah","","",""
"5da15278-f59d-11eb-956f-d306a425ce97","3.1.631","Tespen ","buah","","",""
"cc506db7-f59f-11eb-956f-d306a425ce97","3.1.632","Lampu TL ","buah","","",""
"d3966e7a-f59f-11eb-956f-d306a425ce97","3.1.633","Lampu SL 15 Watt ","buah","","",""
"da087612-f59f-11eb-956f-d306a425ce97","3.1.634","Lampu 45 Watt ","buah","","",""
"58ab0147-047d-11ec-956f-d306a425ce97","3.1.635","Paket Lambang Daerah","paket","","",""
"12c95098-0481-11ec-956f-d306a425ce97","3.1.636","Refile Tinta Catride: Epson Warna 70 MI","botol","","",""
"c61f2c70-0483-11ec-956f-d306a425ce97","3.1.637","Seminar Kit","paket","","",""
"1b92e807-048f-11ec-956f-d306a425ce97","3.1.638","Kertas komputer/ continous form UK 9,5 x 11.4ply (500lbr)","box","","",""
"db65d8f8-04a6-11ec-956f-d306a425ce97","3.1.639","Memory Card","buah","","",""
"1f91abe2-0ba5-11ec-956f-d306a425ce97","3.1.640","Tissue","buah","","",""
"456389f9-105a-11ec-956f-d306a425ce97","3.1.641","Kertas Payung","lembar","","",""
"e47e724d-11e9-11ec-956f-d306a425ce97","3.1.642","Kertas Oligami","lembar","","",""
"427f284d-265e-11ec-956f-d306a425ce97","3.1.643","Cat Semprot","buah","","",""
"0f1f42df-2bd4-11ec-956f-d306a425ce97","3.1.644","Fargo Ribbon Color HDP","buah","","",""
"14e40537-2bd4-11ec-956f-d306a425ce97","3.1.645","Fargo Transfer Film HD","buah","","",""
"1ce812f2-2bd4-11ec-956f-d306a425ce97","3.1.646","Evolis Ribbon Color","buah","","",""
"73b766e3-2bd4-11ec-956f-d306a425ce97","3.1.647","Reffil Toner 12 A","buah","","",""
"79452241-2bd4-11ec-956f-d306a425ce97","3.1.648","Reffil Toner 35 A","buah","","",""
"6bc434a6-2cb5-11ec-956f-d306a425ce97","3.1.649","Baterai 9V","buah","","",""
"7716b000-2cb5-11ec-956f-d306a425ce97","3.1.650","Stopmap Plastik L","buah","","",""
"763bcf7b-2e41-11ec-956f-d306a425ce97","3.1.651","Protector Sheet","buah","","",""
"b22e4c59-412b-11ec-956f-d306a425ce97","3.1.652","Masker","buah","","",""
"8647b698-49d5-11ec-83eb-7cd2a8d2243d","3.1.653","White Board","buah","","",""
"fcddbd65-4f45-11ec-8ae5-2ddcc95961d9","3.1.654","Cetak Leaflet","lembar","","",""
"873e81cd-50dc-11ec-8ae5-2ddcc95961d9","3.1.655","Handuk","buah","","",""
"95cf34d1-50dc-11ec-8ae5-2ddcc95961d9","3.1.656","Ember Plastik Tanggung","buah","","",""
"b2d87255-50dc-11ec-8ae5-2ddcc95961d9","3.1.657","Trashbag Jumbo","buah","","",""
"c8a25dc0-50dc-11ec-8ae5-2ddcc95961d9","3.1.658","Pembersih Kaca","buah","","",""
"9e28e11e-50de-11ec-8ae5-2ddcc95961d9","3.1.659","Cangkul","buah","","",""
"46883775-50e2-11ec-8ae5-2ddcc95961d9","3.1.660","Sabit","buah","","",""
"4f8d9748-50e2-11ec-8ae5-2ddcc95961d9","3.1.661","Pisau Potong Rumput","buah","","",""
"5db25e27-58c1-11ec-8ae5-2ddcc95961d9","3.1.662","Box Arsip ","pcs","","",""
"f5f02c71-597b-11ec-8ae5-2ddcc95961d9","3.1.663","Hard Disk Eksternal 500 Gb","buah","","",""
"2d661024-5e42-11ec-8ae5-2ddcc95961d9","3.1.664","Tracer Rekam Medik","buah","","",""
"3f376742-5e42-11ec-8ae5-2ddcc95961d9","3.1.665","Label Undangan 127","pack","","",""
"44fb1eb2-5e42-11ec-8ae5-2ddcc95961d9","3.1.666","Label Undangan 112","pack","","",""
"3f698964-62bf-11ec-8ae5-2ddcc95961d9","3.1.667","Data Dinding 70 x 50","buah","","",""
"449268fa-62bf-11ec-8ae5-2ddcc95961d9","3.1.668","Data Dinding 100 x 50","buah","","",""
"d7e47173-62e9-11ec-8ae5-2ddcc95961d9","3.1.669","Baterai Laptop","buah","","",""
"3eafba75-63ba-11ec-8ae5-2ddcc95961d9","3.1.670","Seal Karet TC 50 x 72 x 12","buah","","",""
"4cfac0cb-63ba-11ec-8ae5-2ddcc95961d9","3.1.671","Pengisian Bahan Pemadam","tabung","","",""
"768f5897-6635-11ec-8ae5-2ddcc95961d9","3.1.672","Tas Arsip","buah","","",""
"bf465ab7-6b74-11eb-9e21-309c234ddeac","3.2.3","Kertas HVS 70 gr Double Folio ","rim","","",""
"bf465afe-6b74-11eb-9e21-309c234ddeac","3.2.4","Kertas HVS 70 gr Folio ","rim","","",""
"bf465b45-6b74-11eb-9e21-309c234ddeac","3.2.5","Kertas HVS 70 gr Kwarto ","rim","","",""
"bf465b8c-6b74-11eb-9e21-309c234ddeac","3.2.6","Kertas HVS 80 gr Double Folio","rim","","",""
"bf465bd2-6b74-11eb-9e21-309c234ddeac","3.2.7","Kertas HVS 80 gr Folio ","rim","","",""
"bf465c19-6b74-11eb-9e21-309c234ddeac","3.2.8","Kertas HVS 80 gr Kwarto ","rim","","",""
"bf465c5f-6b74-11eb-9e21-309c234ddeac","3.2.9","Kertas Asturo","lbr","","",""
"bf465ca5-6b74-11eb-9e21-309c234ddeac","3.2.10","Kertas Dooslag ","rim","","",""
"bf465cec-6b74-11eb-9e21-309c234ddeac","3.2.11","Kertas Dooslag Folio Berwarna","rim","","",""
"bf465d33-6b74-11eb-9e21-309c234ddeac","3.2.12","Kertas Duplikatar","pack","","",""
"bf465d79-6b74-11eb-9e21-309c234ddeac","3.2.13","Kertas Folio Bergaris","pack","","",""
"bf465dbf-6b74-11eb-9e21-309c234ddeac","3.2.14","Kertas HVS Folio Berwarna ","rim","","",""
"bf465e06-6b74-11eb-9e21-309c234ddeac","3.2.15","Kertas Karton No 100 Plara","pack","","",""
"bf465e4c-6b74-11eb-9e21-309c234ddeac","3.2.16","Kertas Karton No 120 Plara","pack","","",""
"bf465e93-6b74-11eb-9e21-309c234ddeac","3.2.17","Kertas Kraaf Sampul","lbr","","",""
"bf465eda-6b74-11eb-9e21-309c234ddeac","3.2.18","Kertas Manila kartor","lbr","","",""
"bf465f21-6b74-11eb-9e21-309c234ddeac","3.2.19","Kertas Roneo","pack","","",""
"bf465f68-6b74-11eb-9e21-309c234ddeac","3.2.20","Kertas Roti","lbr","","",""
"bf465fae-6b74-11eb-9e21-309c234ddeac","3.2.21","Kertas Stiker  ","lbr","","",""
"bf465ff5-6b74-11eb-9e21-309c234ddeac","3.2.22","Kertas Tissu ","pack","","",""
"bf46603e-6b74-11eb-9e21-309c234ddeac","3.2.23","Karbon Folio","pack","","",""
"bf46608b-6b74-11eb-9e21-309c234ddeac","3.2.24","Stopmap Boal / Batik","buah","","",""
"bf4660d2-6b74-11eb-9e21-309c234ddeac","3.2.25","Stopmap Cetak Lembaga ","buah","","",""
"bf466119-6b74-11eb-9e21-309c234ddeac","3.2.26","Stopmap Folio  Kertas","buah","","",""
"bf46615f-6b74-11eb-9e21-309c234ddeac","3.2.27","Stopmap Plastik","buah","","",""
"bf4661a6-6b74-11eb-9e21-309c234ddeac","3.2.28","Stopmap Plastik Tipis Berkancing/Bertali","buah","","",""
"bf4661ec-6b74-11eb-9e21-309c234ddeac","3.2.29","Stopmap Plakbook Asman","buah","","",""
"bf466233-6b74-11eb-9e21-309c234ddeac","3.2.30","Amplop Airmail Tali folio 25 lbr","dus","","",""
"bf46627a-6b74-11eb-9e21-309c234ddeac","3.2.31","Amplop Airmail Tali Map 25 lbr","dus","","",""
"bf4662c0-6b74-11eb-9e21-309c234ddeac","3.2.32","Amplop 80 gr uk 1/2 folio 100 lbr","dus","","",""
"bf466307-6b74-11eb-9e21-309c234ddeac","3.2.33","Amplop 80 gr uk cabinet 100 lbr","dus","","",""
"bf46634e-6b74-11eb-9e21-309c234ddeac","3.2.34","Amplop 80 gr uk Map 100 lbr","dus","","",""
"bf466395-6b74-11eb-9e21-309c234ddeac","3.2.35","Amplop Airmail EV 90 100 lbr","dus","","",""
"bf4663db-6b74-11eb-9e21-309c234ddeac","3.2.36","Amplop Folio 100 lbr","dus","","",""
"bf466421-6b74-11eb-9e21-309c234ddeac","3.2.37","Amplop Manila cabinet 10 lbr","dus","","",""
"bf466468-6b74-11eb-9e21-309c234ddeac","3.2.38","Amplop Manila folio 100 lbr","dus","","",""
"bf4664ae-6b74-11eb-9e21-309c234ddeac","3.2.39","Amplop Kecil (kartu nama)","dus","","",""
"bf4664f5-6b74-11eb-9e21-309c234ddeac","3.2.40","Amplop Panjang (kabinet)","dus","","",""
"bf46653c-6b74-11eb-9e21-309c234ddeac","3.2.41","Amplop Persegi","dus","","",""
"bf466582-6b74-11eb-9e21-309c234ddeac","3.2.42","Kertas Facsimili Uk 30 x 210 mm","gulung","","",""
"bf4665c9-6b74-11eb-9e21-309c234ddeac","3.2.43","Kertas Facsimili Uk 30 x 216 mm","gulung","","",""
"bf46660f-6b74-11eb-9e21-309c234ddeac","3.2.44","Kertas Foto","pack","","",""
"bf466656-6b74-11eb-9e21-309c234ddeac","3.2.45","Kertas Komputer (Continous Form) Ukuran 14 7/8 x 11  1 ply (2000 lb)","box","","",""
"bf4666a2-6b74-11eb-9e21-309c234ddeac","3.2.46","Kertas Komputer (Continous Form) Ukuran 14 7/8 x 11 3 ply (1000 lb)","box","","",""
"bf4666e9-6b74-11eb-9e21-309c234ddeac","3.2.47","Kertas Komputer (Continous Form) Ukuran 14 7/8 x 11 5 ply (500 lb)","box","","",""
"bf466730-6b74-11eb-9e21-309c234ddeac","3.2.48","Kertas Komputer (Continous Form) Ukuran 9 1/2 x 11 1 ply (2000 lbr)","box","","",""
"bf466776-6b74-11eb-9e21-309c234ddeac","3.2.49","Kertas Komputer (Continous Form) Ukuran 9 1/2 x 11 2 ply (1000 lbr)","box","","",""
"bf4667bd-6b74-11eb-9e21-309c234ddeac","3.2.50","Kertas Komputer (Continous Form) Ukuran 9 1/2 x 11 5 ply (500 lbr)","box","","",""
"bf466803-6b74-11eb-9e21-309c234ddeac","3.2.51","Kertas CD","rim","","",""
"bf46684a-6b74-11eb-9e21-309c234ddeac","3.2.52","Stopmap Kop Bupati","pcs","","",""
"bf466890-6b74-11eb-9e21-309c234ddeac","3.2.53","Kertas Label Harga","pack","","",""
"bf4668d7-6b74-11eb-9e21-309c234ddeac","3.2.54","Kertas Buram","rim","","",""
"bf46691e-6b74-11eb-9e21-309c234ddeac","3.2.55","Kertas Komputer (Continous form) Ukuran 4,75 x 1/2 PRS Warna ","box","","",""
"bf466977-6b74-11eb-9e21-309c234ddeac","3.2.56","Kertas Termal","roll","","",""
"bf4669bf-6b74-11eb-9e21-309c234ddeac","3.2.57","Kertas Pembatas uk. 6x6 cm","bendel","","",""
"bf466a07-6b74-11eb-9e21-309c234ddeac","3.2.58","Kertas Samson","lbr","","",""
"bf466a4d-6b74-11eb-9e21-309c234ddeac","3.2.59","Amplop Surat","lbr","","",""
"bf466a94-6b74-11eb-9e21-309c234ddeac","3.2.60","Kertas Garis Dobel Folio","pcs","","",""
"bf466adb-6b74-11eb-9e21-309c234ddeac","3.2.61","Kertas Cover Berwarna","pcs","","",""
"bf466b21-6b74-11eb-9e21-309c234ddeac","3.2.62","Stopmap Buffalo","lbr","","",""
"bf466b68-6b74-11eb-9e21-309c234ddeac","3.2.63","Kertas Plano Warna","lbr","","",""
"bf466baf-6b74-11eb-9e21-309c234ddeac","3.2.64","Amplop Kecil","lbr","","",""
"bf466bf5-6b74-11eb-9e21-309c234ddeac","3.2.65","Amplop Tanggung 100 lbr ","buah","","",""
"bf466c3c-6b74-11eb-9e21-309c234ddeac","3.2.66","Kertas Lipat","buah","","",""
"bf466c83-6b74-11eb-9e21-309c234ddeac","3.2.67","Kertas Gambar","lbr","","",""
"bf466cca-6b74-11eb-9e21-309c234ddeac","3.2.68","Kertas Pos It","pack","","",""
"bf466d10-6b74-11eb-9e21-309c234ddeac","3.2.69","Stopmap Snelhecter Kertas","buah","","",""
"bf466d57-6b74-11eb-9e21-309c234ddeac","3.2.70","Kertas Payung atk","lembar","","",""
"bf466d9e-6b74-11eb-9e21-309c234ddeac","3.2.71","Kertas Faksimile","buah","","",""
"bf466de4-6b74-11eb-9e21-309c234ddeac","3.2.72","StopmapPlastik(MapDokumen)","buah","","",""
"bf466e2a-6b74-11eb-9e21-309c234ddeac","3.2.73","Amplop sedang","dus","","",""
"bf466e72-6b74-11eb-9e21-309c234ddeac","3.2.74","Stopmap Lambang","buah","","",""
"bf466ebc-6b74-11eb-9e21-309c234ddeac","3.2.75","Countinous form 9 1/12 X 11, 2 ply Putih ","buah","","",""
"bf466f03-6b74-11eb-9e21-309c234ddeac","3.2.76","Kertas Cover Folio","rim","","",""
"bf466f4a-6b74-11eb-9e21-309c234ddeac","3.2.77","Stopmap Plastik Berkancing","lusin","","",""
"bf466f9b-6b74-11eb-9e21-309c234ddeac","3.2.79","Stopmap Tali Kancing","buah","","",""
"bf466fe2-6b74-11eb-9e21-309c234ddeac","3.2.80","Labal Termal","roll","","",""
"bf467028-6b74-11eb-9e21-309c234ddeac","3.2.81","Amplop Tanggung","lembar","","",""
"bf46706f-6b74-11eb-9e21-309c234ddeac","3.2.82","Kertas Karton","pack","","",""
"bf4670b5-6b74-11eb-9e21-309c234ddeac","3.2.83","Kertas Antrian ","roll","","",""
"bf4670fc-6b74-11eb-9e21-309c234ddeac","3.2.84","Kertas Thermal Ukuran 80 X 80 mm","roll","","",""
"bf467164-6b74-11eb-9e21-309c234ddeac","3.2.85","Kertas Thermal Ukuran 57 X 50 mm","roll","","",""
"bf4671b4-6b74-11eb-9e21-309c234ddeac","3.2.86","Kertas Thermal Ukuran 57 X 30 mm","roll","","",""
"bf4671fa-6b74-11eb-9e21-309c234ddeac","3.2.87","Cover SPPT dan DHKP","set","","",""
"bf467241-6b74-11eb-9e21-309c234ddeac","3.2.88","Kertas Buram / CD","buah","","",""
"bf467287-6b74-11eb-9e21-309c234ddeac","3.2.89","Karbon","lembar","","",""
"bf4672ce-6b74-11eb-9e21-309c234ddeac","3.2.90","Kertas CF 2 ply warna (4,75x11:2) PRS","dus","","",""
"bf467314-6b74-11eb-9e21-309c234ddeac","3.2.91","Kertas Faximilli","roll","","",""
"bf46735b-6b74-11eb-9e21-309c234ddeac","3.2.92","Kertas Foto (Cetak Endoskopi)","pack","","",""
"bf4673a2-6b74-11eb-9e21-309c234ddeac","3.2.93","Kertas HVS Folio 60g","rim","","",""
"bf4673e8-6b74-11eb-9e21-309c234ddeac","3.2.94","Kertas HVS Folio 70g","rim","","",""
"bf46742e-6b74-11eb-9e21-309c234ddeac","3.2.95","Kertas HVS Kwarto","rim","","",""
"bf467474-6b74-11eb-9e21-309c234ddeac","3.2.96","Kertas Label 110","pack","","",""
"bf4674ba-6b74-11eb-9e21-309c234ddeac","3.2.97","Kertas Payung","lembar","","",""
"bf467501-6b74-11eb-9e21-309c234ddeac","3.2.98","Kertas Pembatas Post it Kecil","buah","","",""
"bf467547-6b74-11eb-9e21-309c234ddeac","3.2.99","Kertas termal / Nomor pendaftaran","roll","","",""
"bf46758d-6b74-11eb-9e21-309c234ddeac","3.2.100","Stopmap kertas","buah","","",""
"bf4675d4-6b74-11eb-9e21-309c234ddeac","3.2.101","THERMAL PAPPER 58X48M (MATA)","roll","","",""
"bf46761a-6b74-11eb-9e21-309c234ddeac","3.2.102","Thermal 110 x 50trm","roll","","",""
"bf467660-6b74-11eb-9e21-309c234ddeac","3.2.103","Thermal NCR 8 x 80","roll","","",""
"bf4676b1-6b74-11eb-9e21-309c234ddeac","3.2.105","THERMAL PAPPER 57X30M (MATA)","roll","","",""
"bf4676f7-6b74-11eb-9e21-309c234ddeac","3.2.106","Stopmap Plastik Kancing","pcs","","",""
"bf46773d-6b74-11eb-9e21-309c234ddeac","3.2.107","CF 9.5X11:2 (3Ply) ","box","","",""
"bf467784-6b74-11eb-9e21-309c234ddeac","3.2.108","CF 9.5X11 (4PLY) Warna Utuh ","box","","",""
"bf4677ca-6b74-11eb-9e21-309c234ddeac","3.2.109","CF 9.5:2X11:2 (2PLY)","box","","",""
"bf467810-6b74-11eb-9e21-309c234ddeac","3.2.110","CF 9.5:2X11:2 (3PLY) ","box","","",""
"bf467862-6b74-11eb-9e21-309c234ddeac","3.2.112","CF 9.5X11:2 (4PLY) UTUH ","box","","",""
"bf4678a8-6b74-11eb-9e21-309c234ddeac","3.2.113","CF 9.5X11:2(3P)wpy ","box","","",""
"bf4678ee-6b74-11eb-9e21-309c234ddeac","3.2.114","HVS 60 GRAM ","rim","","",""
"bf467935-6b74-11eb-9e21-309c234ddeac","3.2.115","THERMAL 80X80","roll","","",""
"bf467986-6b74-11eb-9e21-309c234ddeac","3.2.117","PAPER ROLL 75X25 (2PLY)","roll","","",""
"bf4679cc-6b74-11eb-9e21-309c234ddeac","3.2.118","KERTAS MASTER RIZO","buah","","",""
"bf467a13-6b74-11eb-9e21-309c234ddeac","3.2.119","KERTAS CD BURAM ","rim","","",""
"bf467a59-6b74-11eb-9e21-309c234ddeac","3.2.120","HVS 70 GRAM ","rim","","",""
"bf467aaa-6b74-11eb-9e21-309c234ddeac","3.2.122","Kertas NCR 14 7/8 x 11 4 Ply","dus","","",""
"bf467af0-6b74-11eb-9e21-309c234ddeac","3.2.123","Kertas NCR 9 1/2 x 11 4 Ply","dus","","",""
"bf467b37-6b74-11eb-9e21-309c234ddeac","3.2.124","Kertas Karton Besar","lembar","","",""
"bf467b7d-6b74-11eb-9e21-309c234ddeac","3.2.125","Kertas Label Ukuran 107","lembar","","",""
"bf467bc3-6b74-11eb-9e21-309c234ddeac","3.2.126","Kertas Label Ukuran 105","lembar","","",""
"bf467c0a-6b74-11eb-9e21-309c234ddeac","3.2.127","KERTAS ROLL THEMAL, 50mm","pack","","",""
"bf467c51-6b74-11eb-9e21-309c234ddeac","3.2.128","KERTAS ROLL THEMAL, 30mm","pack","","",""
"bf467c9b-6b74-11eb-9e21-309c234ddeac","3.2.129","Stopmap Folio, tebal 0.8mm","buku","","",""
"bf467ce5-6b74-11eb-9e21-309c234ddeac","3.2.130","Kertas roll uk 75x65x18","pack","","",""
"bf467d2b-6b74-11eb-9e21-309c234ddeac","3.2.131","Kertas roll uk 57x30","pack","","",""
"bf467d71-6b74-11eb-9e21-309c234ddeac","3.2.132","Kertas roll uk 57x50","pack","","",""
"bf467db7-6b74-11eb-9e21-309c234ddeac","3.2.133","Kertas Continues Form","rim","","",""
"bf467dfd-6b74-11eb-9e21-309c234ddeac","3.2.134","tali pramuka","buah","","",""
"bf467e44-6b74-11eb-9e21-309c234ddeac","3.2.135","kertas gambar (lomba)","buah","","",""
"bf467e8a-6b74-11eb-9e21-309c234ddeac","3.2.136","Kertas HVS","rim","","",""
"bf467ed2-6b74-11eb-9e21-309c234ddeac","3.2.137","Kertas Puyer","pack","","",""
"bf467f18-6b74-11eb-9e21-309c234ddeac","3.2.138","Kertas Thermal 80mm diameter 8cm","roll","","",""
"bf467f6a-6b74-11eb-9e21-309c234ddeac","3.2.140","kertas hvs A3","buah","","",""
"bf467fb0-6b74-11eb-9e21-309c234ddeac","3.2.141","Kertas folio","pak","","",""
"bf467ff6-6b74-11eb-9e21-309c234ddeac","3.2.142","kertas folio (lomba)","pack","","",""
"bf46803c-6b74-11eb-9e21-309c234ddeac","3.2.143","Map plastik","buah","","",""
"eb0ff7ef-86d9-11eb-956f-d306a425ce97","3.2.144","Master riso","buah","","",""
"7036a870-86fc-11eb-956f-d306a425ce97","3.2.145","Cover Mika","lembar","","",""
"b486edb6-86fc-11eb-956f-d306a425ce97","3.2.146","Amplop Dinas Folio","lembar","","",""
"e5e34272-a185-11eb-956f-d306a425ce97","3.2.147","Jilid Lem < 5 cm","buku","","",""
"ed87a3f5-a185-11eb-956f-d306a425ce97","3.2.148","Jilid Lem > 5 cm","buku","","",""
"f6d3f633-a185-11eb-956f-d306a425ce97","3.2.149","Jilid Lakban < 5 cm","buku","","",""
"fe55a2b6-a185-11eb-956f-d306a425ce97","3.2.150","Jilid Lakban > 5 cm","buku","","",""
"f0f995f0-a634-11eb-956f-d306a425ce97","3.2.151","SPD","lembar","","",""
"555407aa-a8f7-11eb-956f-d306a425ce97","3.2.152","Cetak Kertas HVS, 70 gram 1/2 Folio 1 Muka 1 warna ","rim","","",""
"bd9cd31f-ad71-11eb-956f-d306a425ce97","3.2.153","Penggandaan / Fotocopy","lembar","","",""
"d05c22a3-b773-11eb-956f-d306a425ce97","3.2.154","Kertas Karbon Folio","pak","","",""
"cf52418e-be97-11eb-956f-d306a425ce97","3.2.155","Cetak Belangko LHP Kendaraan Bermotor","buku","","",""
"02f94a7c-be98-11eb-956f-d306a425ce97","3.2.156","Cetak Belangko Kartu Kendaraan Bermotor","lembar","","",""
"579a551a-be98-11eb-956f-d306a425ce97","3.2.157","Cetak Belangko Sampul Laporan Hasil Pemeriksaan Warna (2 Sisi) Kertas Tebal","lembar","","",""
"6da1e873-be98-11eb-956f-d306a425ce97","3.2.158","Cetak Belangko Surat Perintah Perbaikan","buku","","",""
"7f730c97-be98-11eb-956f-d306a425ce97","3.2.159","Tisu Kertas Roll","buah","","",""
"f93189b3-c927-11eb-956f-d306a425ce97","3.2.160","Parporator","buah","","",""
"e1775d49-e460-11eb-956f-d306a425ce97","3.2.161","Penjilitan","buku","","",""
"8ae0153e-f8d4-11eb-956f-d306a425ce97","3.2.162","Map Family Folder","buah","","",""
"bd0ab723-03c4-11ec-956f-d306a425ce97","3.2.163","Kertas Komputer (Continous Form) Ukuran 9 1/2 x 11 4 Ply","box","","",""
"dff74e06-03c4-11ec-956f-d306a425ce97","3.2.164","Kertas Komputer (Continous Form) Ukuran 14 7/8  x 11 4 Ply","box","","",""
"1342e296-03c6-11ec-956f-d306a425ce97","3.2.165","Kertas Komputer (Continous Form) Ukuran 9 1/2 x 11 3 Ply (1000 Lembar)","box","","",""
