"NO";"KODE BARANG";"NAMA BARANG";"SATUAN";"SALDO AWAL";"HARGA";"TOTAL"
"91c89a49-c749-11eb-956f-d306a425ce97";"1.12.161";"SAFTY BOX	";"buah";"";"";""
"9fd00211-c749-11eb-956f-d306a425ce97";"1.12.162";"Ember Plastik Besar	";"buah";"";"";""
"ad5bd992-c749-11eb-956f-d306a425ce97";"1.12.163";"Tempat sampah injakan (besar / 60lt)";"buah";"";"";""
"c15de1b8-c749-11eb-956f-d306a425ce97";"1.12.164";"TEMPAT SAMPAH 120 L";"buah";"";"";""
"eae699a3-c749-11eb-956f-d306a425ce97";"1.12.165";"TEMPAT SAMPAH 70 L";"buah";"";"";""
"f636bda0-c749-11eb-956f-d306a425ce97";"1.12.166";"TEMPAT SAMPAH 36 L";"buah";"";"";""
"03c795c0-c74a-11eb-956f-d306a425ce97";"1.12.167";"TEMPAT SAMPAH 50 L";"buah";"";"";""
"16a3c42f-c74a-11eb-956f-d306a425ce97";"1.12.168";"tempat sampah injak 10 L";"buah";"";"";""
"34852e21-c74a-11eb-956f-d306a425ce97";"1.12.169";"Ember 40 Liter";"buah";"";"";""
"41faf74e-c74a-11eb-956f-d306a425ce97";"1.12.170";"TEMPAT SAMPAH INJAK 50L";"buah";"";"";""
"4de7748f-c74a-11eb-956f-d306a425ce97";"1.12.171";"TEMPAT SAMPAH INJAK 36L";"buah";"";"";""
"58553f80-c74a-11eb-956f-d306a425ce97";"1.12.172";"EMBER BERTUTUP";"buah";"";"";""
"63fdada0-c74a-11eb-956f-d306a425ce97";"1.12.173";"TEMPAT SAMPAH INJAK  18 L";"buah";"";"";""
"75009cc5-c74a-11eb-956f-d306a425ce97";"1.12.174";"Jerigen";"buah";"";"";""
"826b7390-c74a-11eb-956f-d306a425ce97";"1.12.175";"Sprayer kecil";"buah";"";"";""
"8bf361a2-c74a-11eb-956f-d306a425ce97";"1.12.176";"Sprayer Sedang";"buah";"";"";""
"99645a7d-c74a-11eb-956f-d306a425ce97";"1.12.177";"Container";"buah";"";"";""
"0a0513dd-c7fe-11eb-956f-d306a425ce97";"1.12.178";"Masker";"buah";"";"";""
"5837adad-d4a5-11eb-956f-d306a425ce97";"1.12.179";"Buku Cek";"buah";"";"";""
"22ab9aae-d578-11eb-956f-d306a425ce97";"1.12.180";"Handscoon ginekologi non steril";"pasang";"";"";""
"36be2180-d578-11eb-956f-d306a425ce97";"1.12.181";"Handscon nitril M ";"pcs";"";"";""
"42cb186d-d578-11eb-956f-d306a425ce97";"1.12.182";"Handscon nitril S";"pcs";"";"";""
"fb0d6908-d578-11eb-956f-d306a425ce97";"1.12.183";"masker muslim / surgical mask 3 ply plus";"pcs";"";"";""
"0ea945d5-d579-11eb-956f-d306a425ce97";"1.12.184";"Plesterin bulat";"pcs";"";"";""
"1d71009c-d579-11eb-956f-d306a425ce97";"1.12.185";"termometer digital";"pcs";"";"";""
"2fe4c00e-d579-11eb-956f-d306a425ce97";"1.12.186";"Kasa VK";"pcs";"";"";""
"4a305af4-d579-11eb-956f-d306a425ce97";"1.12.187";"plester BESAR (leukoplast) / CM";"cm";"";"";""
"9581716b-d7bd-11eb-956f-d306a425ce97";"1.12.188";"bandana";"pcs";"";"";""
"9f39039c-d7bd-11eb-956f-d306a425ce97";"1.12.189";"KAPAS 1 KG";"pcs";"";"";""
"a6e1eace-d7bd-11eb-956f-d306a425ce97";"1.12.190";"TERRALIN";"galon";"";"";""
"ade55bbf-d7bd-11eb-956f-d306a425ce97";"1.12.191";"terrel / isoflurin 100 ml";"botol";"";"";""
"b5583266-d7bd-11eb-956f-d306a425ce97";"1.12.192";"Kasa Lipat OK ";"pcs";"";"";""
"be718ca5-d7bd-11eb-956f-d306a425ce97";"1.12.193";"alkohol 70% /cc";"cc";"";"";""
"c479c11c-d7bd-11eb-956f-d306a425ce97";"1.12.194";"Sendok sirup";"pcs";"";"";""
"c92d9a2b-d7bd-11eb-956f-d306a425ce97";"1.12.195";"Pot salep 40 gr(K)";"pcs";"";"";""
"cdead604-d7bd-11eb-956f-d306a425ce97";"1.12.196";"gliserin/cc";"cc";"";"";""
"d3136423-d7bd-11eb-956f-d306a425ce97";"1.12.197";"Cangkang kapsul 1";"pcs";"";"";""
"d61fbba4-d7bd-11eb-956f-d306a425ce97";"1.12.198";"Cangkang Kapsul 2";"pcs";"";"";""
"d8ba10ce-d7bd-11eb-956f-d306a425ce97";"1.12.199";"Cangkang kapsul 3";"pcs";"";"";""
"db969e8b-d7bd-11eb-956f-d306a425ce97";"1.12.200";"Masker N95";"pcs";"";"";""
"deab08fd-d7bd-11eb-956f-d306a425ce97";"1.12.201";"Masker KN95";"pcs";"";"";""
"e1e6cd59-d7bd-11eb-956f-d306a425ce97";"1.12.202";"Handscon nitril L ";"pcs";"";"";""
"e49d04cf-d7bd-11eb-956f-d306a425ce97";"1.12.203";"Alkohol Swab";"pcs";"";"";""
"ec3af0db-d7bd-11eb-956f-d306a425ce97";"1.12.204";"Kertas ekg 210mm x 295 mm / LEMBAR";"sheet";"";"";""
"02ca4ba6-d7be-11eb-956f-d306a425ce97";"1.12.205";"SEPTALKAN P 100 WIPES";"pack";"";"";""
"08a7b7f0-d7be-11eb-956f-d306a425ce97";"1.12.206";"Emergency seal";"pcs";"";"";""
"0dd069cc-d7be-11eb-956f-d306a425ce97";"1.12.207";"Bisturi 20 (mes)";"pcs";"";"";""
"107ea367-d7be-11eb-956f-d306a425ce97";"1.12.208";"Cangkang Kapsul 0";"pcs";"";"";""
"16cb4ef0-d7be-11eb-956f-d306a425ce97";"1.12.209";"Alkohol teknis 96% Lab";"liter";"";"";""
"1c58286b-d7be-11eb-956f-d306a425ce97";"1.12.210";"gelas plastik gigi";"pcs";"";"";""
"22ea05aa-d7be-11eb-956f-d306a425ce97";"1.12.211";"Kaporit granular";"kg";"";"";""
"2d6acb85-daf7-11eb-956f-d306a425ce97";"1.12.212";"CETAK KARCIS UMUM NUMERATOR";"buku";"";"";""
"5ecfe1aa-dd49-11eb-956f-d306a425ce97";"1.12.213";"Alat bantu dengar";"pcs";"";"";""
"63c50763-dd49-11eb-956f-d306a425ce97";"1.12.214";"Pulse Oximeter ";"pcs";"";"";""
"695f560c-dd49-11eb-956f-d306a425ce97";"1.12.215";"Thermo Gun";"pcs";"";"";""
"733c127e-dd49-11eb-956f-d306a425ce97";"1.12.216";"plastik tic tas tanggung";"lembar";"";"";""
"7843c332-dd49-11eb-956f-d306a425ce97";"1.12.217";"plastik 13x30 cm SABLON";"lembar";"";"";""
"7bb05580-dd49-11eb-956f-d306a425ce97";"1.12.218";"plastik tic tas besar";"lembar";"";"";""
"7f1cbcbc-dd49-11eb-956f-d306a425ce97";"1.12.219";"plastik tic tas kecil";"lembar";"";"";""
"8395c7ef-dd49-11eb-956f-d306a425ce97";"1.12.220";"plastik klip 10x7 ";"lembar";"";"";""
"06f9f2c5-dd57-11eb-956f-d306a425ce97";"1.12.221";"plastik klip 10x15x0,3";"lembar";"";"";""
"19a71fdf-dd57-11eb-956f-d306a425ce97";"1.12.222";"Plastik 18x30x0,3 sablon";"lembar";"";"";""
"21a519b2-dd63-11eb-956f-d306a425ce97";"1.12.223";"Sevorane";"botol";"";"";""
"2adbadbf-dd63-11eb-956f-d306a425ce97";"1.12.224";"Pharmafix10x5 / cm (Hipavix /semilas)";"cm";"";"";""
"33cdd639-dd63-11eb-956f-d306a425ce97";"1.12.225";"KERTAS ECG 80MM X 25 X 16";"roll";"";"";""
"3ddffa5a-dd63-11eb-956f-d306a425ce97";"1.12.226";"Micro brush";"pcs";"";"";""
"41efc918-dd63-11eb-956f-d306a425ce97";"1.12.227";"saliva ejector ( suction disposible ) gigi";"pcs";"";"";""
"46a4bbab-dd63-11eb-956f-d306a425ce97";"1.12.228";"kasa /rol";"rol";"";"";""
"4d6b8d27-dd63-11eb-956f-d306a425ce97";"1.12.229";"Inviclot inj";"vial";"";"";""
"5435dfe0-dd63-11eb-956f-d306a425ce97";"1.12.230";"Cangkang kapsul 00";"pcs";"";"";""
"5ce23896-dd63-11eb-956f-d306a425ce97";"1.12.231";"Kertas EKG 21 cm";"roll";"";"";""
"4844d159-ddf8-11eb-956f-d306a425ce97";"1.12.232";"Plastik klip obat";"pack";"";"";""
"e9d5d4e1-ddf8-11eb-956f-d306a425ce97";"1.12.233";"Plastik Klip";"pack";"";"";""
"82e0e316-dedd-11eb-956f-d306a425ce97";"1.12.234";"Masker";"box";"";"";""
"5ce42c26-def9-11eb-956f-d306a425ce97";"1.12.235";"Plastik KN HDPE / 70 x 90";"lembar";"";"";""
"6594947e-def9-11eb-956f-d306a425ce97";"1.12.236";"Plastik KN HDPE / 90 x 120";"lembar";"";"";""
"6ff03d69-def9-11eb-956f-d306a425ce97";"1.12.237";"Plastik KN HDPE / 40 x 65";"pack";"";"";""
"a9730e68-e38a-11eb-956f-d306a425ce97";"1.12.238";"handsanitizer";"jerigen";"";"";""
"24609daa-e38b-11eb-956f-d306a425ce97";"1.12.239";"LEO (I)LYSE ";"botol";"";"";""
"2859380e-e38b-11eb-956f-d306a425ce97";"1.12.240";"LH-LYSE (TUTUP HIJAU)";"botol";"";"";""
"2c91cd88-e38b-11eb-956f-d306a425ce97";"1.12.241";"LEO (II) LYSE";"botol";"";"";""
"308fd5eb-e38b-11eb-956f-d306a425ce97";"1.12.242";"CLEANSER";"botol";"";"";""
"33ea8ed1-e38b-11eb-956f-d306a425ce97";"1.12.243";"HEMOGLOBIN C ";"botol";"";"";""
"37b213fc-e38b-11eb-956f-d306a425ce97";"1.12.244";"Eosin";"botol";"";"";""
"3b9ad59c-e38b-11eb-956f-d306a425ce97";"1.12.245";"SMART LAB XYLENE ANALYTICAL REAGEN 4 LITER";"botol";"";"";""
"42a12a4c-e38b-11eb-956f-d306a425ce97";"1.12.246";"DENGUE IGG/IGM";"TEST";"";"";""
"4b1a7cd4-e38b-11eb-956f-d306a425ce97";"1.12.247";"TUBe Edta @100 13X75";"box";"";"";""
"4f0396db-e38b-11eb-956f-d306a425ce97";"1.12.248";"BD VACUTAINER PLUS RED";"box";"";"";""
"52a640d8-e38b-11eb-956f-d306a425ce97";"1.12.249";"MICROSCOPE SLIDES FROSTED EX SAIL ";"box";"";"";""
"57262710-e38b-11eb-956f-d306a425ce97";"1.12.250";"MICROSCOPE COVER GLASSES";"box";"";"";""
"5b104716-e38b-11eb-956f-d306a425ce97";"1.12.251";"LEICA-BUFFER 6";"box";"";"";""
"5ee50af1-e38b-11eb-956f-d306a425ce97";"1.12.252";"EMBENDING CASETE PUTIH TANPA TUTUP";"box";"";"";""
"630fcf1e-e38b-11eb-956f-d306a425ce97";"1.12.253";"OPTI CASSETTE  ANALISA GAS DARAH";"box";"";"";""
"67978cfe-e38b-11eb-956f-d306a425ce97";"1.12.254";"Nafza BZO";"TEST";"";"";""
"6b8f5ea1-e38b-11eb-956f-d306a425ce97";"1.12.255";"Nafza AMP";"219";"";"";""
"700b254a-e38b-11eb-956f-d306a425ce97";"1.12.256";"Nafza MORP";"219";"";"";""
"7399b223-e38b-11eb-956f-d306a425ce97";"1.12.257";"DRUG ONE STEP MULTI-LINE SCREEN TEST DEVICE (URINE) (MET/COC/THC/MOP/BZO/AMP)";"box";"";"";""
"77bc0ce3-e38b-11eb-956f-d306a425ce97";"1.12.258";"ICHROMA D-DIMER 25 TEST";"TEST";"";"";""
"8373dbcb-e38b-11eb-956f-d306a425ce97";"1.12.259";"Cover Glasses 22 x 22";"buah";"";"";""
"870a73f4-e38b-11eb-956f-d306a425ce97";"1.12.260";"Cover Glasses 60 x 24";"buah";"";"";""
"90b555d3-e38b-11eb-956f-d306a425ce97";"1.12.262";"AQUA DM ";"galon";"";"";""
"41099286-e38c-11eb-956f-d306a425ce97";"1.12.263";"DILUEN M-53";"galon";"";"";""
"47920e91-e38c-11eb-956f-d306a425ce97";"1.12.264";"AQUA DM ";"galon";"";"";""
"4f725f1b-e38c-11eb-956f-d306a425ce97";"1.12.265";"DG SOLUTIONS";"KIT";"";"";""
"57a22874-e38c-11eb-956f-d306a425ce97";"1.12.266";"SPECIMEN NON STERIL CONTAINER";"KANTONG";"";"";""
"5c6981a3-e38c-11eb-956f-d306a425ce97";"1.12.267";"YELLOW TIP UNOLAB";"KANTONG";"";"";""
"60a3cd64-e38c-11eb-956f-d306a425ce97";"1.12.268";"STARDEC CENTRIFUGATION (CUP SAMPLE) 1000PCS 1.5";"KANTONG";"";"";""
"6877921a-e38c-11eb-956f-d306a425ce97";"1.12.269";"RAPID TEST ";"pcs";"";"";""
"6e92394e-e38c-11eb-956f-d306a425ce97";"1.12.270";"IMPROVINAL NAT MEDIUM TUBE VTM (50 PCS),NASOPHARINGEAL (50 PCS)";"pcs";"";"";""
"72f2f78b-e38c-11eb-956f-d306a425ce97";"1.12.271";"SMALL PACKING ";"pcs";"";"";""
"7885ee08-e38c-11eb-956f-d306a425ce97";"1.12.272";"SRC LEVEL 1 ";"pcs";"";"";""
"7c413f04-e38c-11eb-956f-d306a425ce97";"1.12.273";"SRC LEVEL 3";"pcs";"";"";""
"80176157-e38c-11eb-956f-d306a425ce97";"1.12.274";"HB CAL CASSETE ";"pcs";"";"";""
"83c577e3-e38c-11eb-956f-d306a425ce97";"1.12.275";"OPTI CASSETTE  ANALISA GAS DARAH";"pcs";"";"";""
"882c4f39-e38c-11eb-956f-d306a425ce97";"1.12.276";"GAS CALIBRATOR";"pcs";"";"";""
"8c4b065d-e38c-11eb-956f-d306a425ce97";"1.12.277";"SYRINGE 3 CC";"pcs";"";"";""
"947db21b-e38c-11eb-956f-d306a425ce97";"1.12.278";"Parafilm";"roll";"";"";""
"a379059d-e38c-11eb-956f-d306a425ce97";"1.12.279";"VIDAS FT4 N";"set";"";"";""
"a79241b2-e38c-11eb-956f-d306a425ce97";"1.12.280";"JOKOH STANDAR SOLUTION 1";"set";"";"";""
"abd26c72-e38c-11eb-956f-d306a425ce97";"1.12.281";"JOKOH STANDAR SOLUTION 2";"set";"";"";""
"aff37210-e38c-11eb-956f-d306a425ce97";"1.12.282";"LARGE PACKING (5PCS)";"set";"";"";""
"b932fc03-e38c-11eb-956f-d306a425ce97";"1.12.283";"RAPID ANTIGEN SARS-COV 2";"TEST";"";"";""
"c0a719d1-e38c-11eb-956f-d306a425ce97";"1.12.284";"ALBUMIN";"TEST";"";"";""
"c406de99-e38c-11eb-956f-d306a425ce97";"1.12.285";"URICACID";"TEST";"";"";""
"c80cb9da-e38c-11eb-956f-d306a425ce97";"1.12.286";"BILIRUBIN DIRECT";"TEST";"";"";""
"cc05776c-e38c-11eb-956f-d306a425ce97";"1.12.287";"BILIRUBIN TOTAL";"TEST";"";"";""
"cfc3a274-e38c-11eb-956f-d306a425ce97";"1.12.288";"CHOLESTEROL TOTAL";"TEST";"";"";""
"d3a61ade-e38c-11eb-956f-d306a425ce97";"1.12.289";"CREATININ";"TEST";"";"";""
"d7b04ca5-e38c-11eb-956f-d306a425ce97";"1.12.290";"GLUKOSA 2 JAM PP";"TEST";"";"";""
"db74ffed-e38c-11eb-956f-d306a425ce97";"1.12.291";"GLUKOSA PUASA ";"TEST";"";"";""
"dfd374bf-e38c-11eb-956f-d306a425ce97";"1.12.292";"GLUKOSA SEWAKTU";"TEST";"";"";""
"e4408615-e38c-11eb-956f-d306a425ce97";"1.12.293";"HDL CHOLESTEROL";"TEST";"";"";""
"e9197a37-e38c-11eb-956f-d306a425ce97";"1.12.294";"SGOT";"TEST";"";"";""
"ec7041be-e38c-11eb-956f-d306a425ce97";"1.12.295";"SGPT";"TEST";"";"";""
"f01be331-e38c-11eb-956f-d306a425ce97";"1.12.296";"TRIGLISERIDA";"TEST";"";"";""
"15b4ec4c-e38d-11eb-956f-d306a425ce97";"1.12.297";"UREUM";"TEST";"";"";""
"198cd5f9-e38d-11eb-956f-d306a425ce97";"1.12.298";"VIDAS TSH 60 TEST";"TEST";"";"";""
"1d25bf13-e38d-11eb-956f-d306a425ce97";"1.12.299";"RAPID TEST ";"TEST";"";"";""
"20f14c68-e38d-11eb-956f-d306a425ce97";"1.12.300";"STANDARD DIAGNOSTICS URO COLOR 10P";"TEST";"";"";""
"24d12373-e38d-11eb-956f-d306a425ce97";"1.12.301";"STANDART DIAGNOSTIC HBSAG";"TEST";"";"";""
"292130b5-e38d-11eb-956f-d306a425ce97";"1.12.302";"HCG URINE PREGNANCY ";"TEST";"";"";""
"2cb2f9be-e38d-11eb-956f-d306a425ce97";"1.12.303";"Gel Coombs";"TEST";"";"";""
"354a88e4-e38d-11eb-956f-d306a425ce97";"1.12.304";"HEMATOLOGY CONTROL";"vial";"";"";""
"398ad4f4-e38d-11eb-956f-d306a425ce97";"1.12.305";"ANTI A";"vial";"";"";""
"3d8c42e4-e38d-11eb-956f-d306a425ce97";"1.12.306";"ANTI B";"vial";"";"";""
"41e32c1f-e38d-11eb-956f-d306a425ce97";"1.12.307";"ANTI AB";"vial";"";"";""
"45a6f792-e38d-11eb-956f-d306a425ce97";"1.12.308";"ANTI D";"vial";"";"";""
"3bdede7b-e3b2-11eb-956f-d306a425ce97";"1.12.309";"Desinfektan ";"jerigen";"";"";""
"473700e6-e3b2-11eb-956f-d306a425ce97";"1.12.310";"Sabun Cuci Tangan ";"jerigen";"";"";""
"b1fc9c5b-e3b2-11eb-956f-d306a425ce97";"1.12.311";"Obat Nyamuk Semprot";"buah";"";"";""
"d2a72110-e3b2-11eb-956f-d306a425ce97";"1.12.312";"Obat Nyamuk Bakar";"buah";"";"";""
"17fd1c1c-e3b3-11eb-956f-d306a425ce97";"1.12.313";"Kain Pembersih Kaca";"buah";"";"";""
"722cfde2-e3b3-11eb-956f-d306a425ce97";"1.12.314";"Cikrak Bambu";"buah";"";"";""
"7cd9cc1d-e3b4-11eb-956f-d306a425ce97";"1.12.315";"Pewangi Ruangan";"buah";"";"";""
"0a570b97-e3b5-11eb-956f-d306a425ce97";"1.12.316";"Sapu Rayung";"buah";"";"";""
"05f4bd00-e3b8-11eb-956f-d306a425ce97";"1.12.319";"Cikrak Plastik";"buah";"";"";""
"2382e488-e5eb-11eb-956f-d306a425ce97";"1.12.320";"AFINION HBA1C";"SASET";"";"";""
"4b96339c-e5ec-11eb-956f-d306a425ce97";"1.12.321";"AFINION HBA1C";"TEST";"";"";""
"6b87e5df-e6b2-11eb-956f-d306a425ce97";"1.12.323";"masker surgical earloop JKN";"pcs";"";"";""
"74f42d89-e6b2-11eb-956f-d306a425ce97";"1.12.324";"Kertas Puyer";"pak";"";"";""
"7c13db98-e6b2-11eb-956f-d306a425ce97";"1.12.325";"Indikator Tip";"rol";"";"";""
"097bb250-e6b6-11eb-956f-d306a425ce97";"1.12.326";"TISSU ROL";"pcs";"";"";""
"1358012a-e6b6-11eb-956f-d306a425ce97";"1.12.327";"Plastik 10x15 cm SABLON";"lembar";"";"";""
"1ba9dce6-e6b6-11eb-956f-d306a425ce97";"1.12.328";"Label Farmasi";"rol";"";"";""
"2093180d-e6b6-11eb-956f-d306a425ce97";"1.12.329";"Label Pendaftaran 5 X 2";"rol";"";"";""
"28323503-e6b6-11eb-956f-d306a425ce97";"1.12.330";"Label Penyimpanan Suhu Rendah";"pcs";"";"";""
"7338aa70-e7da-11eb-956f-d306a425ce97";"1.12.332";"Air Mineral Galon";"galon";"";"";""
"7835b0f4-e7da-11eb-956f-d306a425ce97";"1.12.333";"Air Mineral (Gelas)";"galon";"";"";""
"ce20d276-e7dc-11eb-956f-d306a425ce97";"1.12.334";"Sabun Colek";"bungkus";"";"";""
"ec66dc37-e7e5-11eb-956f-d306a425ce97";"1.12.335";"Ember Plastik";"buah";"";"";""
"501e048e-e9ef-11eb-956f-d306a425ce97";"1.12.336";"Apron";"paket";"";"";""
"5139268c-eaf1-11eb-956f-d306a425ce97";"1.12.337";"Sapu Lidi";"buah";"";"";""
"1475a74c-eede-11eb-956f-d306a425ce97";"1.12.338";"Bibit Durian 100cm";"batang";"";"";""
"18e3896a-eede-11eb-956f-d306a425ce97";"1.12.339";"Bibit jambu";"batang";"";"";""
"1fe8e8f4-eede-11eb-956f-d306a425ce97";"1.12.340";"Bibit Jeruk Lemon";"batang";"";"";""
"23feb274-eede-11eb-956f-d306a425ce97";"1.12.341";"Bibit Alpukat Unggulan";"batang";"";"";""
"297bf429-eede-11eb-956f-d306a425ce97";"1.12.342";"Bibit Duku";"batang";"";"";""
"2dcb82ef-eede-11eb-956f-d306a425ce97";"1.12.343";"Benih Padi Hibrida";"batang";"";"";""
"322c27f7-eede-11eb-956f-d306a425ce97";"1.12.344";"Beras Hitam Organik";"kg";"";"";""
"36a03e76-eede-11eb-956f-d306a425ce97";"1.12.345";"Kobis";"kg";"";"";""
"3fb21158-eede-11eb-956f-d306a425ce97";"1.12.346";"Kembang Kol";"kg";"";"";""
"4a16f499-eede-11eb-956f-d306a425ce97";"1.12.347";"Cabe Merah";"kg";"";"";""
"4e428cf1-eede-11eb-956f-d306a425ce97";"1.12.348";"Cabe Rawit";"kg";"";"";""
"52182a63-eede-11eb-956f-d306a425ce97";"1.12.349";"Cabe Hijau";"kg";"";"";""
"5593274f-eede-11eb-956f-d306a425ce97";"1.12.350";"Wortel";"kg";"";"";""
"597ce17d-eede-11eb-956f-d306a425ce97";"1.12.351";"Tomat";"kg";"";"";""
"5d23c133-eede-11eb-956f-d306a425ce97";"1.12.352";"Buncis";"kg";"";"";""
"60d1c795-eede-11eb-956f-d306a425ce97";"1.12.353";"Telo Ungu";"kg";"";"";""
"64821ab7-eede-11eb-956f-d306a425ce97";"1.12.354";"Benih Bawang Putih";"kg";"";"";""
"6895ca53-eede-11eb-956f-d306a425ce97";"1.12.355";"Benih Jahe";"kg";"";"";""
"6c068164-eede-11eb-956f-d306a425ce97";"1.12.356";"Benih Kencur";"kg";"";"";""
"70f69bd6-eede-11eb-956f-d306a425ce97";"1.12.357";"Tanaman Kunyit";"kg";"";"";""
"7652d135-eede-11eb-956f-d306a425ce97";"1.12.358";"Bibit Pisang";"pohon";"";"";""
"7d510113-eede-11eb-956f-d306a425ce97";"1.12.359";"Tanaman Terong";"Polybag";"";"";""
"81ba14b4-eede-11eb-956f-d306a425ce97";"1.12.360";"Tanaman Tomat";"Polybag";"";"";""
"877aad8e-eede-11eb-956f-d306a425ce97";"1.12.361";"Tanaman Cabai";"Polybag";"";"";""
"8b336e51-eede-11eb-956f-d306a425ce97";"1.12.362";"Tanaman Selada";"Polybag";"";"";""
"90a528c3-eede-11eb-956f-d306a425ce97";"1.12.363";"Tanaman Daun Bawang";"Polybag";"";"";""
"1b96f5ea-ef5f-11eb-956f-d306a425ce97";"1.12.364";"Radiologi Film X-Ray CR 35x43 / 100lbr";"box";"";"";""
"215c1548-ef5f-11eb-956f-d306a425ce97";"1.12.365";"Radiologi Film X-Ray CR 26x36 / 150lbr";"box";"";"";""
"286b4d6a-ef5f-11eb-956f-d306a425ce97";"1.12.366";"Radiologi Film X-Ray CR 20x25 / 150lbr";"box";"";"";""
"2ed68969-ef5f-11eb-956f-d306a425ce97";"1.12.367";"Radiologi Film Drystar DT2B 11x14";"box";"";"";""
"34111b62-ef5f-11eb-956f-d306a425ce97";"1.12.368";"Radiologi Film Drystar DT2B 10x12";"box";"";"";""
"40ca27d8-ef5f-11eb-956f-d306a425ce97";"1.12.369";"Radiologi YC PAPER X-RAY-E8.92 / 100lbr";"pack";"";"";""
"5029c702-ef5f-11eb-956f-d306a425ce97";"1.12.370";"USG PAPER 110 HG ";"roll";"";"";""
"684aaf0b-ef5f-11eb-956f-d306a425ce97";"1.12.371";"Radiologi Jelly USG";"botol";"";"";""
"7e45e8ef-ef5f-11eb-956f-d306a425ce97";"1.12.372";"Radiologi Syringe Injector";"set";"";"";""
"b34cf665-f347-11eb-956f-d306a425ce97";"1.12.373";"H2O2 50% /cc";"cc";"";"";""
"cf26aa60-f34a-11eb-956f-d306a425ce97";"1.12.374";"Braunol povidon iodine 1 Liter";"botol";"";"";""
"445bf0e4-f34b-11eb-956f-d306a425ce97";"1.12.375";"ceivitron 30 gr";"btl";"";"";""
"5e77a9b0-f34b-11eb-956f-d306a425ce97";"1.12.376";"Septoject  03 X 30G 16mm";"pcs";"";"";""
"70949424-f34b-11eb-956f-d306a425ce97";"1.12.377";"Septoject 30G X 0,3/ 21mm";"pcs";"";"";""
"b7041912-f34b-11eb-956f-d306a425ce97";"1.12.378";"aquagel 82 gr";"tube";"";"";""
"490c353d-f34d-11eb-956f-d306a425ce97";"1.12.379";"Deppers kasa 20x40 cm";"pcs";"";"";""
"b8807763-f353-11eb-956f-d306a425ce97";"1.12.380";"CHLORINE LIQUID";"kg";"";"";""
"7c567cc3-f358-11eb-956f-d306a425ce97";"1.12.381";"jarum mani";"pcs";"";"";""
"8a4fbadd-f360-11eb-956f-d306a425ce97";"1.12.382";"Baby oil 100ml";"botol";"";"";""
"a2d8a24d-f362-11eb-956f-d306a425ce97";"1.12.383";"gigasept 2 L";"liter";"";"";""
"442c5df5-f363-11eb-956f-d306a425ce97";"1.12.384";"Tongue Spatell Kayu";"pcs";"";"";""
"ce0af6c5-f367-11eb-956f-d306a425ce97";"1.12.386";"KN95 HIJAB";"pcs";"";"";""
"c9822b94-f368-11eb-956f-d306a425ce97";"1.12.387";"Ribon wax (karbon printer)";"rol";"";"";""
"47956323-f4cd-11eb-956f-d306a425ce97";"1.12.388";"oxymetri";"pcs";"";"";""
"6b367d60-fa7a-11eb-956f-d306a425ce97";"1.12.389";"Sarung Tangan";"pasang";"";"";""
"35bd3933-ffe8-11eb-956f-d306a425ce97";"1.12.390";"Cairan One Care Adv.Mist Disifection";"liter";"";"";""
"0226a594-0eec-11ec-956f-d306a425ce97";"1.12.391";"Bok Plastik K";"buah";"";"";""
"08318fb8-0eec-11ec-956f-d306a425ce97";"1.12.392";"Bok plastik B";"buah";"";"";""
"0eb55e2d-0eec-11ec-956f-d306a425ce97";"1.12.393";"Plastik Obat";"pak";"";"";""
"12353f1e-0eec-11ec-956f-d306a425ce97";"1.12.394";"Kantong Plastik Obat Kecil ";"pak";"";"";""
"15ac7787-0eec-11ec-956f-d306a425ce97";"1.12.395";"Kantong Plastik Lorek B";"pak";"";"";""
"1de1f06d-0eec-11ec-956f-d306a425ce97";"1.12.396";"Plastik Oopseal";"pak";"";"";""
"4e957e7b-1060-11ec-956f-d306a425ce97";"1.12.397";"Plastik KN HDPE / 60X100";"pack";"";"";""
"566d383a-145f-11ec-956f-d306a425ce97";"1.12.398";"HBSAG ANTIGEN ";"TEST";"";"";""
"5d2994a4-145f-11ec-956f-d306a425ce97";"1.12.399";"SALMONELLA TYPHI A-H";"vial";"";"";""
"613f6623-145f-11ec-956f-d306a425ce97";"1.12.400";"SALMONELLA TYPHI B-H";"vial";"";"";""
"6731f55e-145f-11ec-956f-d306a425ce97";"1.12.401";"SALMONELLA TYPHI C-H";"vial";"";"";""
"6b603fb2-145f-11ec-956f-d306a425ce97";"1.12.402";"SALMONELLA TYPHI A-O";"vial";"";"";""
"6f9b57ef-145f-11ec-956f-d306a425ce97";"1.12.403";"SALMONELLA TYPHI B-O";"vial";"";"";""
"73c4ed9c-145f-11ec-956f-d306a425ce97";"1.12.404";"SALMONELLA TYPHI C-O";"vial";"";"";""
"7889b215-145f-11ec-956f-d306a425ce97";"1.12.405";"SALMONELLA TYPHI H";"vial";"";"";""
"7dc4d79d-145f-11ec-956f-d306a425ce97";"1.12.406";"SALMONELLA TYPHI O";"vial";"";"";""
"84b76f8a-145f-11ec-956f-d306a425ce97";"1.12.407";"MICROSCOPE SLIDES 72 PCS GROUND";"box";"";"";""
"8c525d89-145f-11ec-956f-d306a425ce97";"1.12.408";"ESR WESTERGREEN ";"pcs";"";"";""
